country,year,iso_code,population,gdp,primary_energy_consumption,energy_per_capita,fossil_fuel_consumption,fossil_share_energy,coal_consumption,oil_consumption,gas_consumption,coal_share_energy,oil_share_energy,gas_share_energy,renewables_consumption,renewables_share_energy,solar_consumption,wind_consumption,hydro_consumption,solar_share_energy,wind_share_energy,hydro_share_energy,nuclear_consumption,nuclear_share_energy,electricity_generation,electricity_per_capita,co2_emissions,co2_per_capita,development_status,gdp_per_capita
Tunisia,2011,TUN,1436046862.0287006,23452557205175.773,310294896631.54486,216075745.74077052,275945815055.99054,88.93018159549635,165932481258.0998,86105211610.1323,72987570987.7371,53.47573648790424,27.749477205349166,23.522001740945527,124420344451.11937,40.097451102736144,49705741923.67371,42172446806.088745,62637752996.398705,16.01887187422746,13.591086177664662,20.18652374769057,25724700629.84559,8.290404034711537,117820988665.6716,82045364.80043982,873503841.4327952,608269.7330634447,Developing,16331.331396835052
Tunisia,2012,TUN,1453388502.4561248,23536946875839.637,315694502006.5143,217212742.1353703,238890534641.20374,75.6714270039059,137382052815.345,93818971243.53214,83711727063.8028,43.517404307696864,29.718278477208386,26.516688295723128,85372472608.3696,27.042749260995354,43195826757.403305,39858401544.79902,29057309068.604458,13.682793486378793,12.625624232118096,9.20424932455899,4762674135.219719,1.5086338548656264,119848570051.55223,82461482.14948484,858201576.6557188,590483.2570268846,Developing,16194.532181907209
Tunisia,2013,TUN,1494743769.3208797,27634702350769.098,336427438814.7918,225073651.89931107,265535460491.97482,78.92800344330891,107512402556.79968,109981222957.37488,74919944336.1837,31.957084991508918,32.690919428222124,22.269272863153176,120002995920.04863,35.669800401183096,63607934285.40221,50081986243.578415,36190515119.37504,18.906880636575927,14.886415454106071,10.757301855898396,21167390531.31342,6.291814545770856,106302368902.2348,71117452.42499462,812650713.4276912,543672.2534705129,Developing,18487.91941332167
Tunisia,2014,TUN,1340526204.0358202,23434843479852.656,206188335216.17987,153811491.7824242,143036895411.17004,69.37196290042394,77036891026.29683,60254236692.110825,29037442272.95256,37.362390527828296,29.222912454740356,14.082970427259141,64610239190.339485,31.335545302598394,32434085665.088737,30290755979.31311,23546713795.46436,15.730320355457039,14.690819413986011,11.420002868143154,4876729820.426572,2.3651822084472065,67020524583.86096,49995684.0695,456083088.114407,340226.9099561891,Developing,17481.824233871113
Tunisia,2015,TUN,1672725870.2339406,34744311883157.25,249468448838.41534,149138871.6332376,218713078658.76273,87.6716393103589,86400548784.0833,85786809525.3336,52242928054.98408,34.6338581838244,34.38783939403057,20.94169755664078,122716293617.71048,49.19110780906637,53786688394.12878,46827158424.349365,65334910804.32162,21.560517429988618,18.77077387637106,26.189648874852335,10173398510.88471,4.078030130966254,120435421136.88779,71999496.91699584,622985830.2134887,372437.4933750265,Developing,20771.073432551177
Tunisia,2016,TUN,1423223263.2927208,26192596030288.098,250634313050.60498,176103299.82292867,230029378929.97452,91.77888539289106,147080694599.22607,73695930394.06555,88518280535.80367,58.68338329617675,29.403767384071543,35.31770229638555,103196620882.41417,41.17417907642118,51394820460.80089,52518629105.75112,53163529065.611404,20.505899545535843,20.954285335682354,21.211592466541994,21785573906.60176,8.692175321661997,106484530778.91106,74819273.63423787,831502733.1448936,584239.1384336686,Developing,18403.715499766215
Tunisia,2017,TUN,1751661316.6550019,28235116555999.14,121550400454.77316,69391496.68891907,99084813097.53795,81.51747154005118,65438956632.46855,47432766296.66967,35448985143.99871,53.836891024326384,39.02312630744363,29.16402168266708,61170933186.142784,50.32557108596565,26954085898.697254,24403488758.211372,36194347293.37482,22.175234139789126,20.076847683682864,29.777234100386302,7962517315.922709,6.550794802922452,53287236710.09976,30420970.197513897,405260198.0310798,231357.62271953956,Developing,16119.050119755646
Tunisia,2018,TUN,1385404620.741542,25147190193978.902,314209306555.68994,226799666.93593708,276645711266.4715,88.04504051742315,134353674407.63538,118477644610.26068,75970350846.14426,42.75929184924468,37.706599434941275,24.178262470618257,179411125083.0276,57.09923969143449,80453648419.77057,71302754810.67433,105346437994.14383,25.605113133563755,22.692757128133234,33.52747222828437,22626180606.699615,7.200989956256877,134250716410.87857,96903615.30555634,907258937.4156954,654869.2878836236,Developing,18151.513151817548
Tunisia,2019,TUN,1779802775.237612,33511204029918.465,252376909264.78943,141800492.04108918,232661779640.0668,92.18821972178213,155716369389.69937,100637745245.2967,90821298866.33228,61.699927241094976,39.875971830572404,35.986374161926264,148557499491.44067,58.86334844348884,59510228716.29685,56180498745.98403,36828780271.46036,23.579902333243872,22.260554228057543,14.59276935387946,11653072149.092934,4.617328971592538,105130795293.80641,59068789.394246764,943601083.3281709,530171.7114145951,Developing,18828.60533546733
Tunisia,2020,TUN,1971690122.6620247,32980272153844.38,122885499788.78966,62324955.8215969,104388307145.47597,84.94761979639105,45325266018.924706,47932823143.34006,24687779415.209953,36.88414507556045,39.00608552329196,20.090067141885946,59975212493.93931,48.80576845683351,26271365899.835865,24469984744.140926,16744685637.807896,21.3787354447758,19.912833317355496,13.626250181337868,797776206.1512642,0.6492028819693518,45385065057.44178,23018355.945388794,328566930.05914634,166642.27622925883,Developing,16726.904382579625
Tunisia,2021,TUN,1790579445.2508411,28399899684439.363,299491668861.6717,167259637.46317667,270231898534.08972,90.23018889346922,153840405504.77338,83370366522.25917,61438803261.00082,51.36717361437814,27.837290713006784,20.51436138257922,151800316397.4379,50.68598968859831,62770951005.58685,63057407195.046875,89195676531.98697,20.959164321388624,21.054811786491342,29.782356507948272,6224299543.527221,2.078288042931198,118946115104.54031,66428839.7926277,803867144.8344202,448942.4621546502,Developing,15860.731429574094
Tunisia,2022,TUN,2083345706.9616838,40352098712893.12,333611992905.55414,160132805.51123136,287708756998.74677,86.24053185048338,144423308827.42072,134629513382.88025,66097160376.21411,43.290802458743464,40.35511799511176,19.81258521330385,174283963091.29636,52.241516131776564,79545190937.83035,81673075534.18199,60716913046.452614,23.84362451872336,24.48145668351429,18.19985921898246,11623464246.63777,3.4841266182922817,136462278890.62746,65501504.831688136,955354565.5530198,458567.4678766074,Developing,19368.892343720494
Libya,2000,LIB,26432459.40303628,1145249948208.9102,3976292865.375608,150432194.17255035,3495785256.6391497,87.91568868277844,1646441189.1514447,1074543180.4818132,859995212.5078423,41.4064367212026,27.02374339271184,21.628065175893564,413260058.64143646,10.393099116012904,105376617.084924,140565498.76481712,136110932.2755845,2.6501221276358358,3.5350891778827527,3.4230610491696565,400403367.46840847,10.069765508345816,1382170065.930128,52290634.21057819,9734185.530660775,368266.35699070117,Developed,43327.407818787986
Libya,2001,LIB,27188072.709785707,1012654719353.5903,4922120696.991689,181039706.25398862,3114838897.973139,63.282456683292466,1512885610.768186,1487210151.631887,659910661.769694,30.73645901639174,30.21482493391198,13.407039412361819,578483159.4057202,11.752721946848615,191501646.05805302,89019465.02716263,212987200.57317874,3.8906328764976315,1.80855916600277,4.327142987439391,12177560.808413092,0.2474047581940808,2433641362.9897456,89511359.96167223,10160649.475566113,373717.16575956583,Developed,37246.285537154276
Libya,2002,LIB,27968183.754014045,912997289730.2545,3408885857.2783446,121884420.07032706,2292805021.284619,67.2596595274444,1370991088.1069546,827233921.676888,532722191.92478967,40.218157647600265,24.266987992884918,15.627457598422353,612249543.4685357,17.96040023344624,243294265.4375279,101248272.37701488,153572172.33273405,7.1370610699113906,2.970127971895531,4.505054694185217,693693650.5478824,20.34957107955875,1098101570.5298991,39262527.02670754,7388571.3142941985,264177.7306412962,Developed,32644.13941785617
Libya,2003,LIB,27261360.230028886,1110766760830.5142,3897936088.5172634,142983917.73656312,3061237343.6962175,78.53482648712904,1494704333.4370325,1372969513.9798174,694196051.3535908,38.34604517606658,35.22298680125567,17.809323590465954,378161995.196045,9.701595577979168,263053234.35060394,209601157.51900426,127572334.44853441,6.748526101428892,5.377234330148663,3.2728175001212416,372123962.7693594,9.546692257617586,1540468614.1114078,56507400.99221291,9851077.597176418,361356.7890249759,Developed,40745.09677646181
Libya,2004,LIB,29686295.30095821,1121238633425.7275,6137302847.757628,206738590.50238344,3784260944.8596964,61.66000014554183,1705727665.2748384,1388164278.9731088,1251618951.7017117,27.792789562243225,22.618474489657928,20.39363190556928,1334287877.504019,21.74062304895911,481844588.71317106,344361540.73959225,619329554.9284294,7.851080526182955,5.610958906246752,10.091233401570078,1289220052.6776488,21.00629681568815,2312144794.250166,77885932.57628663,11942530.545910109,402291.0378286451,Developed,37769.570842662084
Libya,2005,LIB,29426857.47831531,1352389601583.9717,3236800246.8812904,109994764.11188293,2321477486.0834165,71.72137015004857,930626511.6829728,739865691.1945112,844998360.5758238,28.75143477202977,22.85793483571882,26.10597800682923,469762957.6378464,14.513189625787708,217377261.34318736,223720636.80635485,105833634.86019902,6.715807117001857,6.911783852646246,3.2696992952274844,439127856.7141936,13.566727113831027,1413610545.4110174,48038107.584294684,6906438.57711902,234698.47509909558,Developed,45957.663083139254
Libya,2006,LIB,28256796.101234276,1273945317083.3018,1446336193.3705976,51185427.68220706,1144492424.0198195,79.13045592481858,452353146.1187444,444054987.305809,392875172.86419106,31.275795226043755,30.702058715060303,27.163475177138423,266074005.8934119,18.396414824781697,147553223.58659515,168159894.44355574,121022864.8861664,10.20186207487012,11.6266117942931,8.367547285401884,256225528.32268593,17.715488936605265,672424235.7173723,23796902.99311748,3573874.548997185,126478.40668819052,Developed,45084.563462863895
Libya,2007,LIB,31807254.61563205,1445370539861.254,6667754011.406715,209629975.67635936,4523500788.775414,67.84144677558491,2316496255.917656,1990728861.0067956,1550380733.333806,34.74177739542821,29.856063340087225,23.251918572303744,1806392072.683008,27.091462426369688,838167559.1616498,733578506.350923,925909511.7054335,12.57046312338117,11.00188316929463,13.886377783605303,884221518.4220026,13.261159858467181,2055539019.5039384,64624848.77565383,16140263.8681601,507439.7040299032,Developed,45441.53707471847
Libya,2008,LIB,32319803.08593085,1428285619970.8088,6743320308.903742,208643607.48036796,4700654036.336869,69.70830126711054,1471759062.8869739,2090743590.1345685,1667079906.0883315,21.825436068099766,31.00466082523165,24.72194452764098,2400034187.998987,35.59128260346808,989321229.7228363,821697833.7318283,497950633.9370479,14.671129123386839,12.185359675809487,7.384353866144607,1549228941.425931,22.9742748446987,2997877244.333061,92756667.98966572,14731968.982853279,455818.6491323723,Developed,44192.274815948884
Libya,2009,LIB,30430358.26986581,1368190693027.1995,6268446071.070248,205993173.51047045,4068034751.505004,64.89702081476861,1763971779.9484777,1690497682.5375197,1012555354.4682188,28.140495426601074,26.968369247673714,16.15321154538288,2396684180.3246217,38.234103845698755,945983850.549742,806296291.0767331,794460476.2691468,15.091201867646104,12.862777823006294,12.673962051547235,1047972598.6016558,16.718219902029556,3037189049.509909,99807863.66611852,12378406.632256104,406778.20886893844,Developed,44961.37314236205
Libya,2010,LIB,31645292.660746533,1184485204923.988,3539055256.9924703,111835124.89307411,2568863134.1626844,72.58612673783833,688252070.9603935,914826488.9313092,783086109.16336,19.447338936020966,25.849454797966033,22.12698170270547,1292799842.8807876,36.52951844497121,586025002.7363343,495191596.72248995,352386123.8370924,16.55879776328627,13.992197373694285,9.957067585787122,458649851.26293904,12.95966911951256,1620421887.676026,51205779.79947174,6700760.252057017,211745.8771480656,Developed,37430.0600605046
Libya,2011,LIB,29521369.388594195,1328833669360.3484,3265989655.418117,110631373.91858107,1748529787.2671096,53.53751762092646,886427959.3700253,604392632.9706811,496553966.0817024,27.14117474008176,18.505650560405886,15.20378257346724,957795552.2357224,29.326349844580385,493258313.5422701,417015720.2770492,386572433.27989066,15.102874337767075,12.768433592104019,11.836303052539861,312285942.1799448,9.561755398149462,1606536128.9614727,54419431.15220699,5414515.862257788,183410.05090196553,Developed,45012.60262925857
Libya,2012,LIB,33965074.606340185,1502410325637.8977,3043700215.3964987,89612646.24539755,1855469666.481691,60.96098614100802,590319543.650677,710678170.3634931,599278345.5462397,19.39479915481022,23.349151364137025,19.68913832297944,1448120957.136788,47.57764742439141,566933594.0037621,510344713.26571465,642327612.6290585,18.62645969980682,16.76724634982597,21.103511094156275,345190215.50050515,11.341137138091561,1070967366.4993962,31531429.826433565,5315224.982531801,156490.89672659276,Developed,44233.97690277548
Libya,2013,LIB,32514562.170759905,1443382910501.5679,5141747807.600599,158136769.01436284,3360576233.0116234,65.35863598840798,623571622.4746221,1619980261.193988,763393749.704535,12.127619747371709,31.50641225147822,14.846969907315879,1849135926.3139336,35.96317819361962,804586863.0570389,906357257.9646367,933673054.7345276,15.648119922717484,17.62741565474774,18.158670741384082,1064605181.8146684,20.705122492413086,2283670512.5481935,70235314.88921234,8711313.96083712,267920.3833373816,Developed,44391.891329220816
Libya,2014,LIB,35972754.78782687,1614153324208.3875,8070067008.443669,224338309.81369734,3650821945.6153884,45.23905367570743,2119203084.0823486,1148952075.7539728,1241129253.6226008,26.26004321729965,14.23720614155781,15.37941695309362,3324978220.3723493,41.20137065644488,1487805876.221978,1296305700.0185075,1879956405.2016413,18.436103128577425,16.06313427958144,23.295424972737557,2042651098.3862693,25.31145151891619,3599509749.7407184,100062110.08779308,12160775.94956645,338055.17596004735,Developed,44871.55164315118
Libya,2015,LIB,34969496.41149581,1538274942402.702,6495481803.085041,185747078.72972763,4124672619.973915,63.500641600056426,1770493572.5844257,1855112019.328064,998762148.4133359,27.257309407648968,28.560037200735056,15.376259663124173,2821610380.8151555,43.43958564359347,1421862697.7133417,1160246576.218216,920699718.4093924,21.890026649570867,17.86236358428646,14.174463824563475,592328710.0149827,9.119088128822947,2136020609.4649558,61082395.47775598,12874793.214674385,368172.10814742954,Developed,43989.05046562272
Libya,2016,LIB,34666823.754741505,1667341953808.8352,4941850801.955585,142552742.5563373,3437559448.487833,69.56016250283244,698277933.0835704,1451597436.47398,881097858.8299227,14.12988698095152,29.37355850361883,17.8293091827308,2350370655.4473176,47.56053449685756,1173979101.0129204,963001783.162437,1059896940.0769612,23.755858848436993,19.48666242172586,21.4473682543702,541834829.796909,10.964208583199124,1889455004.0586426,54503262.75709684,8685383.634737564,250538.77725240498,Developed,48096.18457130175
Libya,2017,LIB,30943788.49215863,1254700634806.004,1985792424.7483978,64174185.56398198,880433880.7680396,44.33665219966743,467035515.45323503,429859590.15106994,191407151.60714555,23.518848678879866,21.64675344682784,9.638829780076186,1001733807.99881,50.445041259825075,442578251.02922446,396662239.5229816,252912759.97077504,22.287236345223725,19.975010206479116,12.736112637896651,30870014.092865095,1.5545438540373302,642547419.1713747,20764988.72574057,3010653.323292349,97294.27035268386,Developed,40547.73820354782
Libya,2018,LIB,36639100.414747864,1945582469747.5305,6027775370.358993,164517559.1683662,3634079218.7636595,60.288895910652144,804520089.0788889,1289955452.7588897,740661827.5355983,13.346882384420617,21.400191173382506,12.287482230637389,3473174861.242648,57.61951379810291,1686391174.9214506,1274514052.229469,775651172.0129455,27.977007623975464,21.144020371043847,12.867950850111898,549645696.606104,9.118549760645262,2932647050.109517,80041458.90353456,8047118.317484308,219631.98403870215,Developed,53101.261977611226
Libya,2019,LIB,37662961.34515383,1754833964098.653,2248976138.1108127,59713205.16994325,842844214.5324528,37.47679667426173,257264091.26591378,394467783.3577205,176127701.60416752,11.439165000746563,17.539883001563624,7.83146155352802,1185905992.873481,52.73092821116666,543565521.6208532,583620041.818385,501919076.6732527,24.16946593650654,25.950477282904306,22.317670168562806,363437956.98067194,16.160151760701538,1082311793.4421682,28736768.294016037,2349503.7978517916,62382.34365907361,Developed,46593.09574775248
Libya,2020,LIB,31752857.075157095,1634008881629.7842,4094105511.9672775,128936602.53238872,1549916525.3394475,37.85726871984523,449671144.72487605,753839444.5537015,343435541.8053798,10.983379480828342,18.412799629862757,8.388536660853033,2485307979.850822,60.704541506957774,1012388429.3642972,1087284417.2586913,1410883010.1430655,24.727951597852925,26.557313046293114,34.46132509333194,119273397.66639085,2.913295647064998,1685348848.979775,53077077.28443636,4407246.160543154,138798.41269437483,Developed,51460.21593465381
Libya,2021,LIB,39489687.13418952,2081010599194.4114,8989723508.30681,227647372.281247,4963419002.538203,55.212143042573395,449486175.41534054,2419285916.5704737,1395106905.3490236,5.0,26.911683260725106,15.518907829143993,6044084750.889706,67.23326635468561,2541938560.487804,2428497193.3719745,1226736758.420362,28.276048291573886,27.014147778048574,13.645989860386868,1974093684.1605592,21.959448278208214,3872888726.119409,98073421.37097679,12545051.17141193,317679.17352149985,Developed,52697.57119429561
Libya,2022,LIB,44855750.53725911,2285954885114.3467,8889126654.69501,198171394.93210173,4448108611.814085,50.039883383422236,444456332.7347505,2162389016.7914004,1147679707.2095168,5.0,24.326225745127413,12.911051352872127,5743980628.925068,64.61805362950076,2563098315.441918,2222643725.4953837,1742166788.6433609,28.8340847757879,25.004073086543777,19.59885212933931,497810601.262267,5.6002194658722315,3445453087.208393,76811847.88885546,11043228.922937179,246194.2736587185,Developed,50962.35951320299
Sudan,2000,SUD,292215689.19732326,2296247617707.8975,24608561224.975082,84213689.18476436,14937624076.026896,60.700924119313356,9154181113.058546,6165970210.251735,3702006611.5784373,37.19917239114338,25.0561995635646,15.043571941220574,4480805811.402764,18.20832095967976,464914834.55495495,603453909.9219998,1852166683.6223836,1.8892402132113097,2.4522112625973356,7.526513503530757,2307728234.741863,9.37774546688964,7992797720.568243,27352390.771773312,51756442.63773535,177117.26149921402,Least Developed,7858.057259058804
Sudan,2001,SUD,299532499.7161483,2371841895332.3384,6740678347.040334,22503996.57275298,5636796087.521734,83.62357313780907,3486592080.945325,1717012583.2729747,1393295257.2543697,51.72464700791133,25.472400474751517,20.669956130841513,1188418271.4283319,17.630544141750022,158672968.73611605,321952977.6214779,245226900.3276991,2.3539614348426143,4.776269702334032,3.638015162604105,106171506.63591707,1.575086381069264,2383878931.7255263,7958665.366811972,17677704.43064707,59017.65066361523,Least Developed,7918.479288825126
Sudan,2002,SUD,302251197.08354867,2682391811271.285,18554069680.218544,61386257.05786635,15113127555.555977,81.4545154568912,9079760489.663408,5657436078.43161,6011268369.378225,48.93675967673988,30.491618151371373,32.398651470987794,2263654909.6473336,12.20031480242167,621034899.4962375,1129084445.7960792,752583083.301638,3.347162699072727,6.085373533979204,4.0561617816063595,2827443.3296587686,0.015238938833312956,6201221404.686421,20516780.29573617,56324932.04783513,186351.39444051802,Least Developed,8874.710297772004
Sudan,2003,SUD,309983656.17949414,2468410873249.5254,11432089601.851328,36879652.76218191,8554238872.804406,74.82655551806663,5353453312.843341,4095610645.793565,2920691949.0304537,46.82830085565806,35.82556460308285,25.548189795131353,1926238127.1447585,16.849396691509668,987543200.0849956,393449224.8838423,513852692.7306593,8.638343771597727,3.4416212484909723,4.49482737300664,103135659.05479707,0.9021592958656932,5696747807.826757,18377574.73422434,33888433.41116436,109323.29087550819,Least Developed,7963.03554733288
Sudan,2004,SUD,314622440.996763,2791400025462.4814,54023415392.327126,171708716.0762412,42602377291.4604,78.85909652707956,24225667405.173275,14599460540.987482,15421830113.92847,44.84290234011013,27.024319797191172,28.546566339674285,14265192365.951052,26.405572958234547,3923587050.6551414,2571661251.3758554,4921159925.811991,7.262752682631027,4.760271509492725,9.10930915802657,54365936.70442376,0.10063402380173336,18581509935.30414,59059709.397828095,147024448.63793316,467304.39243984455,Least Developed,8872.221627354296
Sudan,2005,SUD,319011773.13042724,2412246232845.611,52750470620.86249,165355874.183664,42753937196.89741,81.04939480860004,19422511481.104446,20631115628.82688,13170393608.29484,36.81959848415639,39.11077074005744,24.967348069660687,9935235563.188396,18.834401752728763,4049524340.6475673,3236035725.3090363,4810987461.250757,7.676754904715495,6.134610150812956,9.120274008224756,1840943564.1118953,3.489909269897231,19501135994.400196,61129831.67686166,148209074.43788823,464588.10276350926,Least Developed,7561.6213444867735
Sudan,2006,SUD,307047675.68216676,2919350429148.873,54475463188.401405,177416953.466179,45932950123.932755,84.3186040751509,21645482289.538616,22636018774.927574,15186039652.324457,39.73437034335716,41.55268711831183,27.87684356130042,8772465657.164032,16.10351733371184,4301031286.07863,3773840433.1646767,2790844862.0388775,7.895355145863873,6.927596778962644,5.123122776187955,1773230176.978958,3.2550988522049016,24872122945.089565,81004107.55375774,165447135.32559752,538832.0721139614,Least Developed,9507.808266787762
Sudan,2007,SUD,310295100.6713874,2449939720852.972,42475933767.116104,136888831.55167666,30602023728.9065,72.0455585430776,17811115608.943634,13204691114.944899,7310593878.574394,41.932252052649616,31.08746516872966,17.211143417485243,8886926891.983297,20.922263747532615,5375711625.464364,5478235034.994628,2997732510.2809477,12.655899820679439,12.897268050727945,7.057484661118206,847151012.375681,1.9944258718840127,20541434584.383747,66199674.245381646,104801809.95179962,337748.83884740464,Least Developed,7895.515319294513
Sudan,2008,SUD,351680318.73268485,2735525272222.3657,39777157971.700455,113106010.92219609,27884728052.694843,70.1023639560511,8985408565.152136,12200131142.378366,9817237200.294699,22.589367927052066,30.671198658934294,24.68058981810413,13284084558.092113,33.39626367359655,4618267505.851963,3724636406.053687,4793114605.320531,11.610350616646969,9.36375698008286,12.049917213116641,2958793050.462542,7.438422454835969,18732753380.80429,53266425.16791852,87172504.12697044,247874.27525402975,Least Developed,7778.442882672833
Sudan,2009,SUD,374364560.30159897,3319112887805.9414,83602675786.57182,223318883.92218292,59521135450.73465,71.1952516958732,34467814211.5148,19889052098.286697,12209939027.305592,41.22812324752289,23.789970729000583,14.604722770448383,26544627717.056755,31.750930777409792,13933165817.988705,8677323784.576906,14565121094.17251,16.66593286267356,10.379241696437004,17.42183603232463,7656110322.585242,9.157733589927702,29426914223.841946,78604967.84240144,179639956.82655928,479852.99859002704,Least Developed,8865.991174837618
Sudan,2010,SUD,362202622.5827092,3244262108169.6147,77623675797.01755,214310087.66175383,64543784205.00271,83.14961065974488,27982639092.02984,21429220846.992058,13017299230.783619,36.04910332409817,27.606552545937806,16.76975368291406,22815016073.995373,29.39182644951731,9918756555.011045,9408458108.74313,13632536210.367481,12.778004201898597,12.1206036845586,17.562343022785928,6901646327.689799,8.89116143602539,27720494629.063313,76533114.06582463,171017605.15539214,472160.0410729775,Least Developed,8957.036492547166
Sudan,2011,SUD,356921219.2278502,3459019423569.6704,46099181952.01119,129157863.04815504,37360661027.45354,81.04408678302714,22040242390.392483,16144036933.399063,8904327037.233498,47.8104848223471,35.02022432893679,19.31558578740685,17937878608.406143,38.911490071731215,7661299753.209581,8014577572.039722,4153077199.971088,16.619166390381768,17.3855093142061,9.009004117024032,1442116637.4190176,3.1282911677700644,17414832636.358177,48791810.904470086,128678002.27734897,360522.14142864937,Least Developed,9691.268653213674
Sudan,2012,SUD,319103791.96977013,3381073772026.329,10120892600.704788,31716616.522261754,9299496245.318544,91.88415105472966,4055358252.3287196,3799782078.2728567,2887869697.190021,40.06917583579848,37.543942300190515,28.533745106522705,2726928834.776794,26.943560636014446,1350483297.9824939,1589315855.9418945,1501564531.2030911,13.343519699917083,15.703317075326137,14.836285596969251,696096817.2074833,6.877820412391386,4423560011.115293,13862448.903566625,29724922.18446756,93151.26592818274,Least Developed,10595.529909424049
Sudan,2013,SUD,401520754.2665664,3816096879199.2954,87697217196.17162,218412663.0175389,68367403935.003204,77.95846449958705,22912969469.01365,26303373230.142147,18173331239.400105,26.127362077817338,29.993395538770194,20.722814041804572,31505923143.610817,35.925795767423956,12881407921.115248,13607554847.819445,13593756756.882229,14.688502478135169,15.516518406029281,15.500784621790324,965826451.6439269,1.101319383354492,40607453238.30712,101134132.68632226,188281672.69831106,468921.39621084783,Least Developed,9504.108663498424
Sudan,2014,SUD,396672664.022888,4315380549369.209,26924839282.216076,67876719.83533132,19984554865.663357,74.22348804459979,12880078488.61632,6249386362.244654,6407797663.165046,47.837160153909046,23.210487151811485,23.798833471208173,10872184376.498184,40.37975589209659,5256210850.122877,4378045838.08628,5759406022.048055,19.521790993919204,16.2602487323963,21.390679296838577,33544073.72694897,0.1245841186844332,11276184602.217981,28426926.342389315,68476800.55722603,172627.97961110555,Least Developed,10878.946145682
Sudan,2015,SUD,357632404.0302366,3544692586715.961,80978059865.63275,226428195.41259,69650761013.4816,86.01189152846267,36345655757.15133,22666470344.746944,22484138774.15755,44.88333731069852,27.990878495184397,27.765716802138236,35396998286.087616,43.71183792847348,14273749768.650087,14117731586.383022,17304586555.373207,17.626687762505775,17.434020535696504,21.369475366644725,6097505630.504829,7.529824301326121,37416517638.18121,104622839.58759445,221187250.14719236,618476.5352764055,Least Developed,9911.553166799364
Sudan,2016,SUD,348964155.3852931,3416644039088.4683,71557302630.92133,205056311.73469532,63055382327.65996,88.11872444785598,40473436850.95336,26215992750.33328,15876791549.188427,56.56087549821084,36.63636244863823,22.187521001284573,25364901907.487255,35.44697881963843,10850231675.886343,10794255806.021908,5962991922.88408,15.162997034488193,15.0847717970821,8.333170345506224,5743523706.760034,8.026467593928203,33612683790.504974,96321307.70965011,224187271.10312513,642436.3867847653,Least Developed,9790.81658205306
Sudan,2017,SUD,331927915.56977075,3714176794754.3228,60860578834.10407,183354806.80988783,54653820635.140854,89.80167734539329,36036362821.35296,19447894056.470478,11182385028.685493,59.211337637097,31.954829265561603,18.373773701966975,29631996660.715588,48.688325396127986,12368463610.413534,12715974474.249243,15932277230.163954,20.322619086696385,20.893614089525663,26.1783202450189,2295002752.3650627,3.770918378250826,28723356463.623203,86534922.5428001,179220423.13444126,539937.7838612957,Least Developed,11189.709031790091
Sudan,2018,SUD,370253425.15349454,3570545294939.7163,40620351436.06102,109709589.90918502,31432862502.392918,77.38205453950889,21178289008.472687,14957501282.557379,10437761673.116959,52.137138798044724,36.82267817426795,25.695892093761547,19322025647.003746,47.56735223578217,7889139351.55435,9702025465.155043,11102057491.494465,19.42164228680382,23.884641865855443,27.331268930476387,201003663.8167451,0.49483487146372296,13982406935.69104,37764422.92166347,127071433.04163127,343201.23571835086,Least Developed,9643.517257023319
Sudan,2019,SUD,336682509.1490714,3559589168474.5127,84267956277.00012,250289082.40579015,64935515850.942314,77.05837274312259,43710095773.73583,26351281761.962273,16574872831.937872,51.87036413943025,31.270820993144845,19.669247439031313,39572962957.71066,46.960867103064665,18039727873.805588,18758159208.668514,10775464078.63438,21.40757729368275,22.26013307716627,12.787143007496205,5270544537.81483,6.254506185589502,41040331518.1063,121896238.74976844,234365869.61045098,696103.4899103768,Least Developed,10572.539623370958
Sudan,2020,SUD,410119457.679705,4854380501885.909,24958966787.20657,60857797.2096584,22627635476.667393,90.65934367229428,14570690073.08934,8484506311.09464,9018614284.182343,58.37857871808204,33.993820270811916,36.13376451466369,14366847739.673044,57.56186889529891,6944154026.3857975,6380078725.457247,6794202097.198163,27.822281609610627,25.5622709860231,27.221487792838943,1058256943.0135694,4.239986983579821,10884612251.19786,26540102.029732328,86788454.13832578,211617.49951914206,Least Developed,11836.503757588313
Sudan,2021,SUD,460869994.44695365,4672005002116.075,96785586865.09949,210006266.4770413,86497496521.82832,89.3702247653767,52473681084.26274,43046423136.08692,32599129371.975338,54.21642083691756,44.47606769806063,33.681801627562855,51844201238.67237,53.566034900354765,24588999464.10929,21487342648.51277,21533118957.918037,25.405641749511354,22.200973661979237,22.2482702800894,2395057469.6217723,2.4746013814639802,45766993241.868614,99305647.56507796,352230146.8755218,764272.2483988132,Least Developed,10137.359902812734
Sudan,2022,SUD,513424102.4003352,5499608066682.121,26578588796.291843,51767318.03597246,23268825114.336666,87.54725577297413,12310720113.254164,11076799294.472904,6600100583.374025,46.318185693033165,41.67564869365187,24.832396610518497,16330872862.290152,61.44371692363359,6676211732.242522,6715889556.325561,4872395287.04455,25.118759251710028,25.268044168178484,18.332031562655164,442505330.0405196,1.6648939995725298,10877478560.63964,21186147.104870584,82834137.05594328,161336.6740452604,Least Developed,10711.628147121693
